"codigo_rnt","estado_rnt","razon_social_establecimiento","departamento","cod_dpto","municipio","cod_mun","nit","categoria","sub_categoria","habitaciones","camas","num_emp1","ano"
"4916","ACTIVO","HOTEL ASTORIA REAL","VALLE DEL CAUCA","76","CALI","76001","6071884","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","57","121","8","2019"
"4917","ACTIVO","M C O REPRESENTACIONES TURISTICAS CALI LTDA","VALLE DEL CAUCA","76","CALI","76001","800255983","OFICINAS DE REPRESENTACION TURÍSTICA","OFICINA DE REPRESENTACIÓN TURÍSTICA","0","0","5","2019"
"4923","ACTIVO","HOTEL BAHIA TAGANGA","MAGDALENA","47","SANTA MARTA","47001","700146756","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","32","55","9","2019"
"4924","ACTIVO","HOTEL KHALIFA","HUILA","41","NEIVA","41001","900530154","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","48","103","9","2019"
"4928","ACTIVO","HOTEL GUALCALA","BOGOTA","11","BOGOTA D.C.","11001","91240390","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","20","20","5","2019"
"4929","ACTIVO","HOTEL ROSALES PLAZA","BOGOTA","11","BOGOTA D.C.","11001","830087832","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","61","90","48","2019"
"4930","ACTIVO","VIALOJAR LTDA","SANTANDER","68","BUCARAMANGA","68001","800125654","OFICINAS DE REPRESENTACION TURÍSTICA","OFICINA DE REPRESENTACIÓN TURÍSTICA","0","0","1","2019"
"4931","ACTIVO","HOTEL ANCOR","SUCRE","70","SINCELEJO","70001","901057330","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","35","70","9","2019"
"4932","ACTIVO","COMPLEJO TURISTICO EL LAGUITO DE ARMERO","TOLIMA","73","ARMERO","73055","890803568","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","7","14","2","2019"
"4937","ACTIVO","HOTEL BETOMA","MAGDALENA","47","SANTA MARTA","47001","891700628","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","53","146","7","2019"
"4938","ACTIVO","COLTUR AUTOMOVIL CLUB","BOGOTA","11","BOGOTA D.C.","11001","830016783","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","2","2019"
"4939","ACTIVO","NELSON`S INN HOTEL","TOLIMA","73","IBAGUE","73001","800033887","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","41","121","9","2019"
"4941","ACTIVO","TURISMO ANDINO SAS AGENCIA DE VIAJES","NARIÑO","52","PASTO","52001","800213040","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","3","2019"
"4942","ACTIVO","HOTEL INTERCONTINENTAL MEDELLIN","ANTIOQUIA","5","MEDELLIN","5001","900521807","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","294","385","196","2019"
"4945","ACTIVO","HOTEL AL- MAJISTO","SANTANDER","68","SAN GIL","68679","28377638","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","7","14","2","2019"
"4947","ACTIVO","HOTEL SAN FELIPE","BOLIVAR","13","CARTAGENA","13001","890401257","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","55","126","19","2019"
"4949","ACTIVO","OCD HOSPEDERIA DURUELO","BOYACA","15","VILLA DE LEYVA","15407","860024394","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","100","297","128","2019"
"4950","ACTIVO","VIAJES ISA SAS","RISARALDA","66","SANTA ROSA DE CABAL","66682","891410768","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","3","2019"
"4953","ACTIVO","TERMALES EL OTOÃ‘O HOTEL Y CENTRO DE CONVENCIONES","CALDAS","17","VILLAMARIA","17873","810006693","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","73","202","18","2019"
"4954","ACTIVO","CABANA AMAFAVIL.-","SUCRE","70","TOLU","70820","3524321","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","APARTAHOTEL","30","40","1","2019"
"4956","ACTIVO","AGENCIA DE VIAJES TURISSANDER","SANTANDER","68","BUCARAMANGA","68001","88136204","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"4958","ACTIVO","MATISSE HOTEL","BOGOTA","11","BOGOTA D.C.","11001","830501689","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","10","10","5","2019"
"4959","ACTIVO","VOLEMOS LTDA MI AGENCIA DE VIAJES","ANTIOQUIA","5","MEDELLIN","5001","890920558","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"4962","ACTIVO","HOTEL LAS RAMPAS","ANTIOQUIA","5","MEDELLIN","5001","811001959","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","56","80","10","2019"
"4970","ACTIVO","HOTEL ANDRES VENERO DE LEIVA","BOYACA","15","VILLA DE LEYVA","15407","32506713","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","30","60","5","2019"
"4972","ACTIVO","EL GRAN HOTEL","BOYACA","15","CHIQUINQUIRA","15176","7300312","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","25","39","1","2019"
"4973","ACTIVO","DAZA HOTEL","BOYACA","15","PAIPA","15516","4191601","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","22","46","1","2019"
"4979","ACTIVO","COSTATUR.","BOLIVAR","13","CARTAGENA","13001","800118980","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","9","2019"
"4980","ACTIVO","COMERCIALIZADORA DE SERVICIOS TURISTICOS COMTUR","ANTIOQUIA","5","MEDELLIN","5001","890936573","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","2","2019"
"4984","ACTIVO","SOL DE LA VILLA","BOYACA","15","VILLA DE LEYVA","15407","23689213","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","18","24","1","2019"
"4987","ACTIVO","EXPLORE EL MUNDO","ATLANTICO","8","BARRANQUILLA","8001","802008215","OFICINAS DE REPRESENTACION TURÍSTICA","OFICINA DE REPRESENTACIÓN TURÍSTICA","0","0","8","2019"
"4989","ACTIVO","NASATUR","BOGOTA","11","BOGOTA D.C.","11001","860079514","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","10","2019"
"4992","ACTIVO","HOTELES ESTELAR S.A  SUCURSAL CALI","VALLE DEL CAUCA","76","CALI","76001","890304099","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","295","299","112","2019"
"4994","ACTIVO","THE WORLD TRAVEL","NORTE DE SANTANDER","54","CUCUTA","54001","800157951","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES OPERADORAS","0","0","1","2019"
"4995","ACTIVO","AGENCIA DE VIAJES DORADO TRAVEL","VALLE DEL CAUCA","76","CALI","76001","805001215","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","2","2019"
"5002","ACTIVO","REPRESENTACIONES TURISTICAS PROVIDENCIA","SAN ANDRES Y PROVIDENCIA","88","PROVIDENCIA","88564","827000385","OFICINAS DE REPRESENTACION TURÍSTICA","OFICINA DE REPRESENTACIÓN TURÍSTICA","0","0","5","2019"
"5004","ACTIVO","HOSPEDERIA EL OCOBO","BOYACA","15","VILLA DE LEYVA","15407","23270900","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","7","10","1","2019"
"5007","ACTIVO","PIJAO TOURS","TOLIMA","73","IBAGUE","73001","890702275","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5008","ACTIVO","HOTEL HUNZA","BOYACA","15","TUNJA","15001","830054833","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","53","132","1","2019"
"5014","ACTIVO","HOTEL MAR AZUL","MAGDALENA","47","SANTA MARTA","47001","17018656","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","27","54","5","2019"
"5015","ACTIVO","V T E VIAJES TURISMO Y EXCURSIONES","BOGOTA","11","BOGOTA D.C.","11001","860522021","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","5","2019"
"5017","ACTIVO","HOTEL CAMPESTRE LOS GABRIELES","HUILA","41","RIVERA","41615","891100954","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","31","112","10","2019"
"5020","ACTIVO","HACIENDA BAZA","BOYACA","15","TIBANA","15804","891800970","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","13","28","8","2019"
"5029","ACTIVO","HOTEL DE LA OPERA","BOGOTA","11","BOGOTA D.C.","11001","830050476","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","42","84","11","2019"
"5030","ACTIVO","POSADA SAN CARLOS","SANTANDER","68","SAN GIL","68679","37889443","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","22","31","6","2019"
"5031","ACTIVO","BEAR LTDA REPRESENTACIONES","VALLE DEL CAUCA","76","CALI","76001","800223602","OFICINAS DE REPRESENTACION TURÍSTICA","OFICINA DE REPRESENTACIÓN TURÍSTICA","0","0","1","2019"
"5032","ACTIVO","HOTEL ANDES PLAZA","BOGOTA","11","BOGOTA D.C.","11001","830012169","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","100","186","58","2019"
"5037","ACTIVO","CENTRO VACACIONAL Y DE CONVENCIONES LAS PALMERAS","CUNDINAMARCA","25","VILLETA","25875","860079340","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","168","595","115","2019"
"5038","ACTIVO","HOTEL EL DORADO CHIQUINQUIRA","BOYACA","15","CHIQUINQUIRA","15176","35424753","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","30","50","1","2019"
"5042","ACTIVO","DISCOVER AMERICA MARKETING S A S","BOGOTA","11","BOGOTA D.C.","11001","800059765","OFICINAS DE REPRESENTACION TURÍSTICA","OFICINA DE REPRESENTACIÓN TURÍSTICA","0","0","22","2019"
"5044","ACTIVO","HOTEL EL PORTICO","BOYACA","15","CHIQUINQUIRA","15176","820004684","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","28","37","1","2019"
"5047","ACTIVO","HOTEL RIO","BOYACA","15","CHIQUINQUIRA","15176","7302364","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","22","33","1","2019"
"5049","ACTIVO","HOSTAL ISLA SEÃ‘ORIAL","SANTANDER","68","SAN GIL","68679","1100949725","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","18","25","5","2019"
"5054","ACTIVO","LA FLORESTA HOTEL CAMPESTRE","QUINDIO","63","ARMENIA","63001","830116618","VIVIENDAS TURÍSTICAS","FINCAS TURÍSTICAS (ALOJAMIENTO RURAL)","18","43","0","2019"
"5055","ACTIVO","CENTRO RECREACIONAL EL DESCANSO","ATLANTICO","8","JUAN DE ACOSTA","8372","890102044","VIVIENDAS TURÍSTICAS","OTROS TIPOS DE VIVIENDA TURÍSTICA","11","43","0","2019"
"5057","ACTIVO","VIANORTE L`ALIANXA S.A.S.","ATLANTICO","8","BARRANQUILLA","8001","890112161","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","21","2019"
"5058","ACTIVO","VIAJES VELMA LIMITADA","RISARALDA","66","LA VIRGINIA","66400","800110007","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","2","2019"
"5060","ACTIVO","INTERAMERICAN TOURS","BOGOTA","11","BOGOTA D.C.","11001","860031475","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","3","2019"
"5063","ACTIVO","VIAJES CIRCULAR S.A.S.","BOYACA","15","DUITAMA","15238","800236839","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5064","ACTIVO","CIRCULO DE VIAJES UNIVERSAL S.A.","BOYACA","15","DUITAMA","15238","860029002","EMPRESAS CAPTADORAS DE AHORRO PARA VIAJES","EMPRESAS CAPTADORAS DE AHORRO PARA VIAJES Y DE SERVICIOS TURÍSTICOS","0","0","26","2019"
"5079","ACTIVO","DORA CUERVO Y CIA","ANTIOQUIA","5","MEDELLIN","5001","800190334","OFICINAS DE REPRESENTACION TURÍSTICA","OFICINA DE REPRESENTACIÓN TURÍSTICA","0","0","3","2019"
"5081","ACTIVO","VIAJES FANTASIA OPERADOR TURISTICO","RISARALDA","66","PEREIRA","66001","51589420","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5082","ACTIVO","ARCO IRIS TOURS","BOGOTA","11","BOGOTA D.C.","11001","4216211","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES OPERADORAS","0","0","1","2019"
"5086","ACTIVO","COLOMBIAN TOURIST SUCURSAL CHICO PLAN VIAJAR COM","BOGOTA","11","BOGOTA D.C.","11001","860000230","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","3","2019"
"5092","ACTIVO","HOTEL BARLOVENTO","BOLIVAR","13","CARTAGENA","13001","890402761","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","52","66","29","2019"
"5093","ACTIVO","COMFORT CAR SERVICE","VALLE DEL CAUCA","76","CALI","76001","800248127","ARRENDADORES DE VEHÍCULOS PARA TURISMO NACIONAL E INTERNACIONAL","ARRENDADORES DE VEHICULOS PARA TURISMO NACIONAL E INTERNACIONAL","0","0","40","2019"
"5094","ACTIVO","SUPER DESTINO SAS","BOGOTA","11","BOGOTA D.C.","11001","830042508","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","48","2019"
"5102","ACTIVO","PEDRO JOSE LEON RAMIREZ","QUINDIO","63","ARMENIA","63001","17190243","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5103","ACTIVO","ORTIZ GONZALEZ GUSTAVO","BOGOTA","11","BOGOTA D.C.","11001","17103320","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5104","ACTIVO","ALBARAN CASTRO DIEGO YEZID","BOGOTA","11","BOGOTA D.C.","11001","14206725","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5110","ACTIVO","FAJARDO CASTELLANOS TOFOS","BOGOTA","11","BOGOTA D.C.","11001","19480562","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5111","ACTIVO","CAICEDO PIEDRAHITA GERMAN","BOGOTA","11","BOGOTA D.C.","11001","79142950","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5113","ACTIVO","CALA BAYONA IRENARCO","BOYACA","15","TUNJA","15001","19182828","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5115","ACTIVO","AREVALO DIAZ JOSE LEONIDAS","BOGOTA","11","BOGOTA D.C.","11001","79145059","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5117","ACTIVO","HOTEL SAN CARLOS","SANTANDER","68","BARRANCABERMEJA","68081","890201465","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","38","107","10","2019"
"5121","ACTIVO","HOTEL KARIMAGUA","CAQUETA","18","FLORENCIA","18001","40755598","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","18","28","5","2019"
"5122","ACTIVO","SUPER EXCURSIONES CALI","VALLE DEL CAUCA","76","CALI","76001","805004954","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","7","2019"
"5124","ACTIVO","SERVI COTRAUTOL","TOLIMA","73","IBAGUE","73001","890700190","EMPRESAS DE TRANSPORTE TERRESTRE AUTOMOTOR","TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL","0","0","1","2019"
"5125","ACTIVO","VIAJAR & VOLAR LTDA","NARIÑO","52","PASTO","52001","814000842","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5133","ACTIVO","HOTEL CASA DORADA","CALDAS","17","LA DORADA","17380","13821688","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","30","36","8","2019"
"5142","ACTIVO","HOTEL GETSEMANI","BOYACA","15","VILLA DE LEYVA","15407","900509503","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","28","56","10","2019"
"5143","ACTIVO","HOTEL TAYRONA MELGAR","TOLIMA","73","MELGAR","73449","20098369","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","26","66","7","2019"
"5144","ACTIVO","HOTEL DON SAUL","NARIÑO","52","PASTO","52001","12978490","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","40","52","10","2019"
"5150","ACTIVO","PINTO TOURS VIAJES Y TURISMO","NORTE DE SANTANDER","54","CUCUTA","54001","800204357","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","4","2019"
"5152","ACTIVO","CEDHITOURS SAS","BOGOTA","11","BOGOTA D.C.","11001","800213903","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","10","2019"
"5154","ACTIVO","TRAVEL CENTER","ANTIOQUIA","5","MEDELLIN","5001","811008714","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","20","2019"
"5155","ACTIVO","LAS BUSETICAS","ANTIOQUIA","5","MEDELLIN","5001","800183606","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES OPERADORAS","0","0","54","2019"
"5162","ACTIVO","VIAJES FAJARDO TOURS L ALIANXA LTDA","NARIÑO","52","PASTO","52001","800055869","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5166","ACTIVO","AMAYA NIÃ‘O JANNETH AIDA","BOGOTA","11","BOGOTA D.C.","11001","35463883","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5167","ACTIVO","CENDALES SANTANA MARIA DEL PILAR","BOGOTA","11","BOGOTA D.C.","11001","41665025","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5169","ACTIVO","HOTEL CHUCARIMA S.A.S","NORTE DE SANTANDER","54","CUCUTA","54001","900210137","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","36","72","9","2019"
"5173","ACTIVO","COMPAÃ‘IA ANDINA DE TURISMO COANDITUR","NARIÑO","52","IPIALES","52356","891201268","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5174","ACTIVO","AGENCIA DE VIAJES MAR Y MAR","BOLIVAR","13","CARTAGENA","13001","806001664","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","3","2019"
"5175","ACTIVO","SERVICIOS AEREOS S.A.S.","NARIÑO","52","TUMACO","52835","805001395","OFICINAS DE REPRESENTACION TURÍSTICA","OFICINA DE REPRESENTACIÓN TURÍSTICA","0","0","31","2019"
"5179","ACTIVO","ROJAS DE ZARAMA ROSA INES","BOGOTA","11","BOGOTA D.C.","11001","41667512","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5180","ACTIVO","ROSA EMILIA SUAREZ","BOGOTA","11","BOGOTA D.C.","11001","21069706","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5181","ACTIVO","URREGO JIMENEZ ANA CONSTANZA","BOGOTA","11","BOGOTA D.C.","11001","41774080","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5185","ACTIVO","RIVERA BARRERO FERNANDO","BOGOTA","11","BOGOTA D.C.","11001","79103545","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5187","ACTIVO","HOTEL KAMANI","CAQUETA","18","FLORENCIA","18001","40757365","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","21","40","8","2019"
"5191","ACTIVO","NAVETUR","BOGOTA","11","BOGOTA D.C.","11001","860030251","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5193","ACTIVO","AGENCIA DE VIAJES OPERADORES COLOMBIANA DE TURISMO S.A.S.","RISARALDA","66","PEREIRA","66001","816003699","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES OPERADORAS","0","0","2","2019"
"5200","ACTIVO","GOMEZ SANTAMARIA CARLOS BERNARDO","BOGOTA","11","BOGOTA D.C.","11001","79327629","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5203","ACTIVO","AGENCIA DE VIAJES Y TURISMO J.N.FLAMINGO","BOGOTA","11","BOGOTA D.C.","11001","860514764","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","6","2019"
"5204","ACTIVO","HOTEL SEÃ‘ORIAL","VALLE DEL CAUCA","76","SEVILLA","76736","19205492","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","23","31","2","2019"
"5209","ACTIVO","KARLO`S HOTEL","TOLIMA","73","IBAGUE","73001","93367715","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","25","25","6","2019"
"5214","ACTIVO","HOTEL FLORIDAZUL","CASANARE","85","AGUAZUL","85010","4109499","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","30","45","2","2019"
"5215","ACTIVO","HOTEL A.R.V.","BOGOTA","11","BOGOTA D.C.","11001","2105077","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","28","32","3","2019"
"5217","ACTIVO","VIAJES FENIX","BOGOTA","11","BOGOTA D.C.","11001","800003206","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","4","2019"
"5218","ACTIVO","HOTEL DON FELIPE","VALLE DEL CAUCA","76","TULUA","76834","31195720","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","22","27","1","2019"
"5219","ACTIVO","HOTEL MONTERIA REAL","CORDOBA","23","MONTERIA","23001","70690838","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","29","41","1","2019"
"5220","ACTIVO","HOTEL PEREIRA REAL","RISARALDA","66","PEREIRA","66001","1125289291","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","10","20","2","2019"
"5221","ACTIVO","HOTEL AZUAY","BOYACA","15","DUITAMA","15238","23549947","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","19","19","2","2019"
"5223","ACTIVO","AEROVIAJES DEL CASANARE LTDA","CASANARE","85","YOPAL","85001","800119084","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5224","ACTIVO","AEROVIAJES DEL CASANARE LTDA","CASANARE","85","YOPAL","85001","800119084","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5235","ACTIVO","VIAJES Y EXCURSIONES TURISTICAS EJECUTIVOS TOURS","BOGOTA","11","BOGOTA D.C.","11001","860043514","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","4","2019"
"5237","ACTIVO","HOTEL PLAYAMAR","SUCRE","70","TOLU","70820","64561277","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","48","148","12","2019"
"5239","ACTIVO","OFICINA - INTERNACIONAL DE VIAJES RAMARBE S.A.S.","ATLANTICO","8","BARRANQUILLA","8001","890101103","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","5","2019"
"5245","ACTIVO","BELENCITA TOURS","NORTE DE SANTANDER","54","CUCUTA","54001","890502638","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5246","ACTIVO","HOTEL EL PILAR LIMITADA","SANTANDER","68","BUCARAMANGA","68001","890203772","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","40","67","10","2019"
"5247","ACTIVO","HOTEL VALLE DE PUBENZA","CAUCA","19","POPAYAN","19001","1061810334","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","52","83","12","2019"
"5249","ACTIVO","VIAJES TRUANDO LIMITADA","CHOCO","27","QUIBDO","27001","818000215","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","3","2019"
"5250","ACTIVO","PUNTO DE VENTAS MULTIVACACIONES CARTAGENA DON BLAS","BOLIVAR","13","CARTAGENA","13001","806000179","EMPRESAS DE TIEMPO COMPARTIDO Y MULTIPROPIEDAD","COMERCIALIZADORA","0","0","460","2019"
"5252","ACTIVO","AUDITORIO JORGE FARAH OGHIA DEL PARQUE RECREACIONAL","CORDOBA","23","MONTERIA","23001","891080005","OPERADORES PROFESIONALES DE CONGRESOS, FERIAS Y CONVENCIONES","OPERADORES PROFESIONALES DE CONGRESOS, FERIAS Y CONVENCIONES","0","0","5","2019"
"5255","ACTIVO","AGENCIA DE VIAJES Y TURISMO COMFACOR","CORDOBA","23","MONTERIA","23001","891080005","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5256","ACTIVO","AEROVISION","ANTIOQUIA","5","MEDELLIN","5001","800194645","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES MAYORISTAS","0","0","4","2019"
"5257","ACTIVO","AEROVISION","ANTIOQUIA","5","MEDELLIN","5001","800194645","OFICINAS DE REPRESENTACION TURÍSTICA","OFICINA DE REPRESENTACIÓN TURÍSTICA","0","0","4","2019"
"5260","ACTIVO","HOTEL ANDINO","CUNDINAMARCA","25","GIRARDOT","25307","39553178","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","20","36","1","2019"
"5262","ACTIVO","HOTEL IMPERIAL CHIQUINQUIRA","BOYACA","15","CHIQUINQUIRA","15176","7301256","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","33","42","1","2019"
"5264","ACTIVO","HOTEL STEIN COLONIAL","VALLE DEL CAUCA","76","CALI","76001","1144069145","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","25","25","13","2019"
"5270","ACTIVO","HOSTAL LUPE","CAQUETA","18","FLORENCIA","18001","26613966","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","13","18","4","2019"
"5274","ACTIVO","HOTEL GIRASOL","CUNDINAMARCA","25","GIRARDOT","25307","39553178","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","40","46","1","2019"
"5276","ACTIVO","CORPORACION DE FERIAS Y EXPOSICIONES SA","BOGOTA","11","BOGOTA D.C.","11001","860002464","OPERADORES PROFESIONALES DE CONGRESOS, FERIAS Y CONVENCIONES","OPERADORES PROFESIONALES DE CONGRESOS, FERIAS Y CONVENCIONES","0","0","312","2019"
